customer_id,customer_segment,region,tenure_months,product_count,digital_logins_30d,app_sessions_change_pct,salary_inflow,salary_inflow_change_pct,avg_balance,balance_change_pct,direct_debits,complaint_count_90d,overdraft_usage_rate,card_spend_30d,open_banking_connected,churn_probability_simulated,churn_flag
C002805,Mass,South East,82,2,9,-0.198,0,-0.059,275.58,0.071,2,0,0.1,115.17,0,0.1545,0
C002806,Mass,Yorkshire,22,3,7,0.322,1,-0.022,440.06,0.162,6,0,0.077,856.87,0,0.1091,0
C002807,Affluent,South East,12,2,7,-0.209,1,-0.086,477.52,-0.644,5,0,0.417,601.72,0,0.19,0
C002808,Young professional,South East,105,3,8,-0.004,1,0.166,662.82,-0.429,3,0,0.236,257.55,0,0.1545,0
C002809,Mass,West Midlands,38,2,7,0.269,0,-0.336,859.82,0.039,2,0,0.325,1622.19,1,0.2789,0
C002810,Affluent,South East,110,4,8,0.011,1,-0.031,878.76,0.225,6,0,0.333,532.11,0,0.063,0
C002811,Mass,North West,95,3,8,-0.06,1,-0.42,926.71,0.144,10,0,0.079,396.23,1,0.168,0
C002812,Mass,London,65,1,7,-0.25,1,-0.057,422.45,-0.074,4,0,0.229,323.72,0,0.1419,0
C002813,Mass,North West,41,3,8,-0.344,1,-0.149,914.69,0.127,5,0,0.329,141.23,0,0.148,0
C002814,Mass,North West,78,2,6,-0.201,1,0.017,376.23,0.034,6,0,0.222,169.77,1,0.0871,0
C002815,Student,London,36,1,18,-0.115,0,-0.364,659.65,-0.268,4,0,0.374,541.15,0,0.4626,1
C002816,SME owner,Wales,9,2,14,-0.046,1,0.026,7989.05,-0.175,4,0,0.269,568.64,1,0.1091,0
C002817,Mass,South East,8,1,7,-0.035,0,-0.434,520.74,-0.396,2,0,0.115,72.08,0,0.6225,1
C002818,Mass,South East,85,4,14,-0.286,1,0.118,3303.12,-0.161,5,0,0.304,310.82,1,0.1091,0
C002819,Affluent,West Midlands,29,1,12,0.109,1,-0.596,2056.62,-0.381,6,0,0.426,838.93,0,0.4626,0
C002820,Affluent,North West,37,2,13,0.258,1,-0.041,3189.5,-0.046,4,0,0.034,327.18,0,0.0871,0
C002821,SME owner,Scotland,17,2,19,-0.297,1,-0.217,325.54,0.144,5,0,0.05,125.99,0,0.3208,1
C002822,Young professional,Wales,109,1,7,-0.151,1,-0.093,1263.23,-0.09,6,0,0.48,189.96,0,0.1419,0
C002823,Mass,Scotland,100,2,9,0.014,0,-0.027,282.51,0.559,0,0,0.237,62.24,0,0.1545,1
C002824,Student,South East,11,2,16,-0.13,1,0.353,1257.35,-0.065,4,0,0.008,265.18,0,0.1091,1
C002825,SME owner,London,81,2,11,-0.605,1,0.221,1559.76,0.162,3,0,0.316,712.75,0,0.148,0
C002826,Mass,West Midlands,118,2,11,0.088,1,0.089,465.36,0.116,4,0,0.155,142.32,1,0.0871,0
C002827,Student,West Midlands,92,2,13,0.111,1,-0.083,2211.56,0.452,10,0,0.025,638.35,1,0.0871,1
C002828,Young professional,Wales,104,2,7,0.148,1,0.004,375.44,-0.202,2,0,0.059,95.25,1,0.0871,0
C002829,Mass,Scotland,64,1,7,-0.083,1,-0.164,1289.87,-0.325,6,0,0.064,498.62,0,0.2405,0
C002830,Affluent,Scotland,15,5,10,0.042,0,-0.463,596.67,0.106,1,0,0.317,64.2,0,0.2592,1
C002831,Mass,Yorkshire,80,4,11,0.07,1,0.194,572.51,-0.313,6,1,0.166,652.67,0,0.1978,1
C002832,Mass,Scotland,46,3,7,0.117,1,-0.204,538.98,0.091,7,0,0.155,232.61,0,0.168,0
C002833,Mass,West Midlands,60,3,10,-0.05,1,-0.165,476.82,-0.053,9,0,0.127,520.77,1,0.0871,0
C002834,Mass,South East,97,3,9,0.349,1,-0.19,642.56,-0.138,6,0,0.055,295.63,0,0.0871,0
C002835,SME owner,West Midlands,52,1,7,-0.317,0,0.017,928.43,0.277,2,0,0.194,427.01,1,0.3659,0
C002836,SME owner,West Midlands,47,1,11,-0.029,1,-0.192,398.78,0.19,4,0,0.262,235.92,0,0.1419,0
C002837,Young professional,North West,59,3,4,-0.476,1,-0.053,1327.15,-0.107,2,0,0.035,139.87,0,0.148,0
C002838,Young professional,North West,64,2,13,0.166,0,-0.457,889.89,0.029,0,1,0.076,133.28,1,0.4256,1
C002839,Mass,North West,23,5,11,-0.256,1,-0.009,165.77,0.116,5,1,0.121,433.33,0,0.2315,1
C002840,Mass,Scotland,59,3,9,0.158,0,0.065,539.78,-0.161,3,0,0.293,145.58,0,0.1545,0
C002841,Young professional,Scotland,91,1,9,0.032,1,-0.012,803.02,0.4,3,0,0.121,592.24,0,0.1419,0
C002842,SME owner,North West,24,4,13,-0.221,0,-0.026,145.12,0.13,5,0,0.127,561.4,1,0.1419,0
C002843,Affluent,West Midlands,74,4,12,0.34,1,0.112,9444.74,0.348,6,0,0.072,223.66,0,0.063,0
C002844,SME owner,North West,98,2,17,0.156,0,-0.432,162.47,0.037,3,0,0.033,441.66,1,0.2789,0
C002845,Student,London,78,4,12,-0.027,1,0.037,5477.5,0.086,3,0,0.248,161.81,0,0.063,0
C002846,Mass,West Midlands,46,3,10,-0.367,0,-0.615,205.91,-0.318,1,0,0.111,484.32,1,0.5744,1
C002847,Mass,Wales,22,2,5,-0.254,1,-0.049,573.0,0.064,5,0,0.079,303.56,0,0.1824,0
C002848,Young professional,South East,30,2,9,0.061,1,-0.001,352.68,-0.02,4,0,0.047,570.11,0,0.1091,0
C002849,Young professional,West Midlands,37,1,10,-0.13,0,-0.257,140.19,-0.122,0,0,0.088,93.27,1,0.4013,0
C002850,SME owner,Scotland,12,4,14,0.048,1,-0.159,144.26,-0.247,5,0,0.073,909.39,0,0.0794,0
C002851,Affluent,South East,85,2,5,-0.268,1,-0.022,1479.29,-0.051,3,0,0.397,224.79,1,0.148,0
C002852,Mass,London,110,2,10,0.232,1,-0.039,62.04,-0.206,3,0,0.107,493.99,0,0.0871,1
C002853,Mass,North West,74,2,10,0.05,1,0.009,1120.16,0.269,5,0,0.22,116.88,1,0.0871,0
C002854,Mass,West Midlands,103,1,17,-0.313,1,0.083,1268.97,-0.023,4,0,0.281,101.67,1,0.2315,0
C002855,Young professional,London,114,3,11,-0.239,1,0.117,1438.3,0.037,4,0,0.311,225.89,0,0.0871,0
C002856,Affluent,Yorkshire,88,1,11,0.051,1,-0.04,1018.53,-0.105,8,1,0.116,195.51,0,0.2405,0
C002857,Mass,London,7,2,8,0.172,1,0.018,193.26,-0.643,8,0,0.634,1264.93,0,0.19,0
C002858,Young professional,Yorkshire,109,3,6,0.044,0,0.093,1229.53,0.01,1,0,0.169,71.56,0,0.1545,0
C002859,Affluent,West Midlands,29,2,9,-0.293,1,-0.117,3330.41,0.214,5,0,0.224,259.62,0,0.1824,0
C002860,Mass,Scotland,32,1,7,0.281,1,-0.094,511.06,-0.155,3,0,0.351,523.53,1,0.1751,0
C002861,SME owner,Wales,96,2,10,-0.001,1,-0.048,516.31,0.665,6,0,0.39,367.7,0,0.0871,0
C002862,Student,North West,80,1,11,-0.287,1,-0.164,404.23,0.07,3,0,0.105,221.54,1,0.2315,1
C002863,Student,Wales,34,3,16,-0.148,1,0.325,97.62,-0.105,6,0,0.034,106.14,0,0.1091,0
C002864,Student,South East,68,3,15,0.232,0,-0.183,511.48,-0.155,4,1,0.439,229.4,0,0.2592,0
C002865,Young professional,North West,2,2,7,0.234,1,-0.124,955.84,0.349,7,0,0.085,163.79,0,0.1091,0
C002866,Student,Scotland,14,3,18,0.07,1,-0.122,565.24,-0.242,6,0,0.229,326.06,0,0.1091,0
C002867,SME owner,South East,44,2,12,-0.254,1,-0.02,168.74,-0.349,3,0,0.26,1037.22,1,0.2497,1
C002868,Mass,Yorkshire,53,2,10,-0.58,1,0.068,1296.34,-0.328,3,0,0.105,344.11,0,0.2497,0
C002869,Affluent,South East,94,2,6,-0.159,1,-0.429,3287.44,0.22,5,0,0.124,143.57,0,0.168,0
C002870,Mass,London,111,2,3,-0.259,1,0.316,1213.93,0.292,2,0,0.022,244.95,1,0.148,0
C002871,Mass,Wales,56,1,11,-0.059,1,0.016,325.98,0.064,4,0,0.069,563.11,0,0.1419,0
C002872,Mass,West Midlands,112,1,5,-0.279,0,-0.148,54.47,-0.372,2,0,0.081,159.35,1,0.525,0
C002873,Young professional,North West,63,1,8,-0.138,0,-0.182,889.88,-0.362,2,0,0.083,153.46,1,0.3775,0
C002874,Mass,South East,51,2,6,0.391,0,-0.44,296.27,-0.181,0,0,0.352,79.89,0,0.2789,0
C002875,Mass,Scotland,21,2,10,-0.015,1,-0.031,1334.83,-0.176,4,0,0.029,211.24,0,0.1091,0
C002876,SME owner,Yorkshire,104,1,9,0.268,1,0.023,124.81,-0.234,4,0,0.195,219.84,1,0.1419,0
C002877,Mass,Scotland,110,3,14,0.031,1,-0.013,699.62,0.059,2,0,0.257,155.34,1,0.0871,0
C002878,Student,London,91,1,10,-0.154,1,-0.056,934.96,0.048,5,0,0.391,79.56,0,0.1419,0
C002879,Mass,South East,107,4,10,0.098,1,-0.108,866.58,-0.249,3,0,0.181,157.24,0,0.063,0
C002880,SME owner,Scotland,71,2,11,-0.176,1,-0.108,1134.08,0.071,5,0,0.268,153.51,1,0.0871,0
C002881,Mass,North West,71,1,10,-0.34,1,0.025,309.63,0.135,4,0,0.013,176.29,0,0.2315,0
C002882,Student,North West,41,2,18,0.083,1,-0.253,978.27,-0.148,7,0,0.454,417.73,1,0.168,0
C002883,Affluent,Yorkshire,35,1,9,-0.156,0,-0.097,1618.16,0.322,1,0,0.035,328.86,0,0.2891,0
C002884,Mass,South East,2,2,9,-0.324,1,0.243,403.38,0.072,4,0,0.226,88.3,0,0.1824,1
C002885,Affluent,Yorkshire,68,2,4,-0.057,1,-0.203,737.76,0.317,6,0,0.046,618.06,0,0.168,0
C002886,Mass,Scotland,90,1,9,0.068,1,-0.176,2412.56,-0.03,5,0,0.105,213.5,1,0.1419,0
C002887,Mass,North West,52,4,3,-0.184,1,-0.025,213.11,0.006,2,1,0.331,593.93,0,0.1141,0
C002888,Mass,South East,118,1,6,-0.331,1,-0.226,925.13,-0.556,0,0,0.134,501.86,0,0.5498,1
C002889,Mass,South East,20,2,9,0.226,1,-0.269,876.21,0.005,5,0,0.322,366.47,1,0.2059,1
C002890,Young professional,London,101,2,8,-0.268,0,-0.221,1397.19,0.114,0,0,0.102,250.8,0,0.4134,0
C002891,Mass,South East,3,3,6,-0.018,1,-0.182,192.71,-0.107,8,0,0.131,354.16,0,0.1091,0
C002892,Mass,West Midlands,23,5,9,-0.069,1,-0.039,458.57,-0.035,5,0,0.214,137.21,1,0.0794,0
C002893,Mass,Yorkshire,30,3,8,-0.152,1,-0.314,365.42,-0.254,7,0,0.068,707.17,1,0.2059,1
C002894,Student,North West,30,1,21,0.124,1,-0.264,279.47,0.098,5,0,0.557,166.23,0,0.31,0
C002895,Mass,West Midlands,102,1,16,-0.833,1,-0.1,166.17,-0.219,3,0,0.317,81.12,1,0.2315,1
C002896,Mass,West Midlands,63,2,16,0.086,1,0.105,763.73,-0.023,5,0,0.115,174.63,0,0.0871,0
C002897,SME owner,London,17,2,6,-0.198,1,-0.278,230.89,0.373,2,0,0.352,524.23,0,0.2059,1
C002898,Mass,London,95,1,15,-0.002,1,0.177,4527.56,-0.117,7,0,0.091,127.47,0,0.1419,0
C002899,Student,Yorkshire,81,2,13,0.215,1,0.157,594.36,-0.196,8,0,0.027,455.79,1,0.0871,1
C002900,Young professional,South East,35,2,8,0.17,1,-0.129,465.22,0.397,4,0,0.549,205.2,0,0.1091,0
C002901,Affluent,Scotland,109,3,14,-0.561,0,-0.372,2790.1,-0.133,4,1,0.327,337.08,1,0.5744,1
C002902,Mass,West Midlands,9,3,11,0.377,1,0.048,347.01,-0.284,5,0,0.04,166.08,0,0.1091,0
C002903,Mass,London,48,1,9,0.006,1,0.034,700.5,-0.233,6,1,0.137,272.63,0,0.2405,0
C002904,Mass,Wales,33,1,6,-0.275,1,0.254,7196.41,-0.348,3,0,0.311,261.81,0,0.4256,0
C002905,Mass,Yorkshire,19,3,10,-0.565,1,-0.426,1244.45,0.314,2,1,0.355,632.03,0,0.475,1
C002906,Young professional,West Midlands,11,1,10,-0.039,1,-0.373,4570.67,-0.119,2,0,0.079,465.17,1,0.31,0
C002907,Student,Scotland,93,2,12,0.255,0,-0.209,2419.86,-0.007,3,0,0.019,330.43,0,0.2789,0
C002908,Affluent,North West,92,1,9,-0.206,1,-0.069,1431.61,-0.263,7,0,0.094,357.29,1,0.1419,0
C002909,Mass,North West,21,1,10,0.1,0,-0.295,526.97,-0.024,4,0,0.22,86.94,0,0.4626,0
C002910,Young professional,South East,7,2,10,0.044,1,-0.247,1344.62,-0.01,6,0,0.021,466.75,0,0.2059,0
C002911,Affluent,North West,57,1,10,0.059,0,-0.325,4951.94,0.15,5,0,0.258,589.68,0,0.4013,0
C002912,Young professional,North West,59,2,11,-0.123,1,-0.252,1105.07,-0.327,8,0,0.499,835.23,0,0.2789,0
C002913,Young professional,North West,46,4,9,-0.13,0,-0.328,589.35,-0.476,1,0,0.279,277.15,1,0.343,0
C002914,Mass,Scotland,43,3,9,-0.12,1,0.006,889.03,-0.034,6,0,0.238,246.79,0,0.0871,0
C002915,Affluent,West Midlands,99,2,5,-0.109,1,0.129,1768.43,0.357,4,0,0.151,240.0,0,0.0871,0
C002916,Mass,West Midlands,90,4,5,0.239,1,-0.115,515.46,0.118,5,0,0.354,112.85,0,0.063,0
C002917,Affluent,London,115,3,5,0.037,1,-0.017,9757.49,-0.051,5,0,0.141,567.74,0,0.0871,0
C002918,SME owner,South East,39,1,12,0.277,0,-0.183,85.91,-0.048,1,0,0.012,285.77,1,0.2405,0
C002919,Young professional,North West,29,1,7,-0.044,1,-0.138,2792.44,0.18,4,0,0.053,175.28,0,0.1751,1
C002920,Student,Scotland,102,4,22,-0.048,0,-0.54,1313.23,-0.16,2,0,0.426,288.92,0,0.2142,0
C002921,Mass,Yorkshire,61,2,10,0.015,1,-0.386,1447.65,0.058,6,0,0.358,190.35,1,0.168,0
C002922,Affluent,Wales,81,1,13,0.031,1,0.378,4937.67,0.454,8,0,0.034,77.03,0,0.1419,0
C002923,Student,South East,23,1,13,-0.086,0,0.016,482.98,-0.432,3,2,0.228,536.01,0,0.7408,1
C002924,Mass,Wales,79,1,8,-0.34,0,-0.163,199.08,-0.386,3,0,0.056,286.78,0,0.525,1
C002925,Young professional,West Midlands,44,1,9,-0.21,1,-0.014,112.57,-0.157,8,0,0.049,588.76,1,0.1419,0
C002926,Mass,West Midlands,40,1,7,-0.258,1,-0.231,1629.41,0.434,4,0,0.284,267.04,0,0.3894,0
C002927,Student,London,17,2,15,-0.392,1,-0.201,428.24,0.297,2,0,0.182,316.44,0,0.3208,1
C002928,SME owner,West Midlands,103,1,17,-0.111,1,0.072,227.97,0.107,7,0,0.404,437.57,0,0.1419,0
C002929,Mass,London,2,2,7,0.238,1,-0.065,477.33,-0.039,6,0,0.457,685.58,1,0.1091,0
C002930,Affluent,Yorkshire,50,2,7,-0.086,1,0.112,3476.73,-0.312,9,0,0.147,370.67,0,0.1545,1
C002931,Affluent,Yorkshire,107,3,4,-0.323,0,-0.213,1182.3,-0.077,1,0,0.194,81.4,0,0.4134,1
C002932,Young professional,Yorkshire,58,3,8,-0.31,0,-0.21,298.95,0.359,0,1,0.079,593.92,1,0.5744,0
C002933,Mass,London,31,2,11,-0.266,1,-0.138,1448.72,0.816,5,1,0.032,63.13,1,0.2994,0
C002934,Mass,Yorkshire,2,1,11,-0.157,1,0.266,358.91,-0.13,4,1,0.275,166.65,0,0.2891,1
C002935,Affluent,Scotland,19,4,9,-0.058,1,0.011,679.8,0.132,8,0,0.091,492.14,0,0.0794,0
C002936,Mass,London,42,2,3,0.089,0,0.254,6320.68,-0.023,5,0,0.067,819.28,1,0.1545,0
C002937,Young professional,North West,66,3,13,-0.047,0,-0.092,908.04,0.242,1,1,0.459,72.47,0,0.2592,0
C002938,Young professional,London,2,3,12,-0.304,1,-0.023,1869.09,-0.176,4,1,0.077,422.73,0,0.2994,1
C002939,Affluent,Scotland,107,1,8,0.162,1,-0.161,4026.53,-0.12,4,0,0.125,345.35,1,0.1419,0
C002940,SME owner,North West,85,1,6,-0.155,1,0.113,809.5,0.122,5,0,0.018,125.33,0,0.1419,0
C002941,Young professional,West Midlands,30,4,9,0.131,0,-0.234,3115.8,-0.328,4,0,0.178,115.07,0,0.4013,0
C002942,Young professional,South East,13,2,6,-0.228,0,0.078,701.48,0.558,2,0,0.254,161.47,1,0.19,1
C002943,Mass,Yorkshire,82,1,13,0.199,1,-0.315,175.62,-0.006,8,0,0.189,571.2,0,0.2592,0
C002944,Student,Scotland,33,3,23,0.253,1,-0.122,1435.98,-0.566,8,0,0.087,511.47,0,0.19,1
C002945,Mass,Wales,23,4,2,0.052,1,-0.015,429.8,-0.278,4,0,0.601,458.37,0,0.1611,1
C002946,Young professional,Scotland,4,2,6,-0.161,0,-0.188,607.11,-0.351,3,0,0.067,242.13,0,0.31,1
C002947,Affluent,Scotland,22,2,9,-0.458,1,0.013,429.42,-0.539,3,1,0.447,105.5,0,0.4502,1
C002948,Mass,West Midlands,13,3,9,-0.417,1,-0.057,1736.25,0.093,6,0,0.024,151.6,0,0.1824,0
C002949,Young professional,Wales,82,3,5,-0.18,0,-0.398,613.55,-0.096,3,0,0.322,195.03,0,0.2789,0
C002950,Mass,Scotland,41,1,9,0.108,1,-0.13,530.34,-0.095,7,0,0.031,226.57,1,0.1419,1
C002951,SME owner,London,118,2,8,-0.045,1,-0.155,411.4,-0.493,7,0,0.285,467.1,0,0.1545,1
C002952,Young professional,West Midlands,108,1,11,-0.297,0,-0.017,667.05,0.15,2,0,0.097,475.47,1,0.3659,0
C002953,Mass,Wales,41,2,5,-0.505,1,-0.221,897.6,0.171,4,0,0.061,220.37,0,0.2689,0
C002954,Young professional,North West,65,1,14,-0.311,1,-0.15,799.0,0.064,6,0,0.409,960.76,0,0.2315,1
C002955,Young professional,West Midlands,116,1,11,0.212,0,0.025,177.75,-0.096,1,0,0.051,276.26,0,0.2405,0
C002956,Mass,London,76,2,9,-0.019,1,-0.089,408.12,0.012,4,0,0.323,514.99,1,0.0871,0
C002957,Mass,North West,23,1,12,0.252,1,-0.176,925.75,0.184,4,0,0.125,212.99,0,0.1751,0
C002958,Young professional,West Midlands,83,4,12,0.183,0,-0.483,10264.95,-0.093,1,0,0.04,657.53,0,0.2142,0
C002959,Student,North West,91,2,8,-0.347,1,-0.156,573.33,-0.52,3,0,0.234,151.73,0,0.2497,0
C002960,SME owner,Scotland,27,3,15,-0.084,0,-0.101,356.45,-0.086,1,0,0.041,754.87,0,0.19,0
C002961,Mass,West Midlands,86,3,12,0.165,0,0.002,1129.88,0.343,1,0,0.224,572.03,0,0.1545,0
C002962,Mass,South East,83,1,6,-0.065,1,-0.047,1292.1,-0.077,2,0,0.028,140.76,1,0.1419,0
C002963,Mass,Scotland,91,2,4,-0.031,1,0.021,1162.47,-0.267,3,0,0.143,305.75,1,0.0871,0
C002964,Mass,Wales,15,4,11,0.395,1,0.103,113.28,-0.366,3,0,0.254,32.05,0,0.1419,0
C002965,Mass,South East,42,3,9,-0.113,0,-0.565,565.78,-0.234,7,0,0.09,156.65,0,0.2789,1
C002966,Young professional,Wales,93,2,15,0.19,1,-0.119,903.78,-0.251,4,0,0.148,384.31,1,0.0871,0
C002967,Mass,Wales,113,2,8,-0.117,1,-0.067,925.99,-0.138,4,1,0.326,679.77,0,0.1545,0
C002968,Mass,Wales,21,3,6,-0.177,1,0.544,491.27,-0.38,6,0,0.162,82.58,1,0.19,0
C002969,Student,Yorkshire,47,4,7,0.215,0,-0.255,924.95,0.253,0,1,0.035,345.66,1,0.343,0
C002970,Mass,Scotland,2,2,12,-0.015,1,-0.04,1438.03,0.149,4,0,0.147,201.07,1,0.1091,0
C002971,Mass,South East,90,3,9,-0.055,0,-0.55,466.74,0.172,3,0,0.147,245.57,1,0.2789,1
C002972,Mass,North West,71,1,10,0.101,0,-0.084,342.12,0.049,3,0,0.405,72.44,1,0.2405,0
C002973,Young professional,Yorkshire,12,2,10,0.223,1,0.122,291.39,-0.13,2,0,0.198,150.35,0,0.1091,0
C002974,Young professional,London,24,4,8,-0.315,1,-0.363,344.92,0.632,8,0,0.715,707.82,0,0.343,0
C002975,Affluent,Yorkshire,81,2,5,-0.658,0,-0.405,1222.68,-0.198,2,0,0.179,376.19,1,0.4134,0
C002976,Young professional,Wales,98,2,9,-0.201,1,-0.419,498.77,0.37,9,0,0.019,343.54,0,0.168,0
C002977,Mass,Wales,109,2,7,-0.043,1,0.191,1989.17,-0.152,6,0,0.296,312.63,0,0.0871,0
C002978,Mass,Scotland,107,5,10,-0.135,1,-0.082,278.9,-0.255,6,1,0.133,449.14,0,0.1141,0
C002979,Student,Wales,71,4,13,0.001,1,0.085,5306.97,-0.134,2,0,0.367,498.56,0,0.063,0
C002980,Mass,South East,95,2,7,-0.239,1,-0.068,1389.23,-0.028,5,0,0.231,364.69,0,0.0871,0
C002981,Student,North West,82,1,14,0.165,0,0.066,411.25,0.028,2,0,0.098,204.95,0,0.2405,0
C002982,SME owner,Yorkshire,99,1,10,0.367,1,-0.06,609.16,-0.595,8,1,0.089,1316.91,1,0.3775,0
C002983,Mass,South East,53,1,3,-0.164,1,0.242,2083.95,0.046,5,1,0.287,921.34,1,0.2405,1
C002984,Young professional,Yorkshire,62,2,12,-0.18,1,0.216,3621.6,-0.155,10,0,0.331,106.04,0,0.0871,0
C002985,Student,London,66,3,8,0.113,1,-0.238,2756.17,0.031,6,1,0.189,185.86,0,0.2789,0
C002986,Young professional,South East,69,3,13,-0.145,1,-0.205,1893.63,0.17,3,0,0.435,90.44,0,0.168,0
C002987,Mass,Wales,74,1,13,-0.386,1,0.063,425.84,0.327,7,0,0.15,107.89,0,0.2315,0
C002988,Young professional,London,111,4,16,-0.324,0,-0.169,1204.59,0.327,0,0,0.282,303.29,1,0.19,0
C002989,Student,London,70,3,14,-0.142,1,0.01,1712.23,-0.434,2,0,0.092,580.06,0,0.1545,0
C002990,Affluent,South East,33,2,10,0.129,1,-0.151,2723.55,0.185,4,0,0.344,79.37,1,0.1091,0
C002991,Mass,South East,71,1,9,0.236,1,0.412,1971.4,-0.343,11,1,0.373,118.9,1,0.3775,1
C002992,SME owner,Scotland,105,5,9,-0.153,0,-0.105,951.22,-0.077,1,1,0.096,84.03,0,0.1978,0
C002993,Mass,Wales,100,2,13,-0.414,0,-0.316,610.1,-0.497,3,0,0.501,287.09,0,0.5744,0
C002994,Affluent,Scotland,88,2,7,-0.24,1,0.035,975.89,-0.25,8,0,0.535,564.59,0,0.0871,0
C002995,Affluent,West Midlands,83,1,3,0.23,1,-0.003,3612.49,-0.046,3,0,0.115,210.62,0,0.1419,0
C002996,SME owner,Scotland,85,2,5,-0.259,1,-0.182,5628.77,0.478,1,0,0.156,443.55,0,0.148,0
C002997,Mass,North West,102,1,9,-0.036,1,-0.318,574.51,-0.054,5,0,0.102,331.27,1,0.2592,1
C002998,Mass,Yorkshire,80,2,10,0.198,1,-0.121,792.21,0.003,6,0,0.041,812.9,0,0.0871,0
C002999,Affluent,Yorkshire,30,1,9,-0.008,0,0.071,1827.69,0.456,3,0,0.305,313.16,0,0.2891,1
C003000,Mass,North West,39,2,13,-0.277,1,0.175,1024.58,-0.067,6,0,0.095,261.37,1,0.148,0
C003001,Young professional,London,87,2,5,-0.051,1,0.0,805.75,0.206,7,0,0.386,613.55,1,0.0871,0
C003002,Mass,Scotland,13,1,11,-0.095,1,0.083,1547.93,-0.121,6,0,0.026,66.6,0,0.1751,0
C003003,Affluent,Wales,111,4,12,-0.225,1,-0.096,2269.21,0.186,5,0,0.205,138.91,0,0.063,0
C003004,Young professional,Scotland,109,2,11,0.123,1,0.147,1176.51,0.24,5,0,0.233,414.8,1,0.0871,0
C003005,Mass,Wales,34,2,9,0.175,0,-0.422,736.99,-0.257,4,1,0.139,407.86,1,0.4875,0
C003006,Mass,South East,99,1,9,0.01,0,-0.444,1048.6,-0.104,2,1,0.026,274.95,1,0.5622,0
C003007,SME owner,Yorkshire,68,1,7,-0.316,1,0.089,571.32,0.263,6,0,0.151,85.31,0,0.2315,0
C003008,Affluent,Yorkshire,70,2,14,-0.142,1,-0.089,5074.16,-0.096,5,0,0.196,411.42,0,0.0871,0
C003009,Student,Scotland,43,2,16,0.175,1,-0.156,375.78,0.048,5,0,0.243,714.4,1,0.0871,1
C003010,Mass,West Midlands,4,3,10,-0.401,1,-0.071,655.54,-0.218,4,0,0.184,96.51,0,0.1824,1
C003011,Young professional,London,19,1,7,0.251,0,-0.064,886.01,-0.046,3,0,0.16,247.81,1,0.2891,0
C003012,Student,Wales,54,2,8,0.13,1,0.101,2062.76,-0.002,8,0,0.202,1153.64,0,0.0871,0
C003013,Mass,London,68,3,5,-0.152,1,-0.127,222.86,-0.24,1,0,0.309,583.06,0,0.0871,0
C003014,Mass,Scotland,24,3,7,-0.331,0,-0.327,214.55,0.062,1,0,0.029,576.28,1,0.475,0
C003015,Student,South East,53,1,26,-0.123,0,-0.301,360.25,-0.28,3,1,0.074,174.25,0,0.5622,0
C003016,Young professional,South East,112,4,8,-0.086,1,-0.275,2536.88,-0.543,4,1,0.095,39.13,1,0.343,0
C003017,Student,South East,49,1,20,0.345,1,-0.154,385.86,0.613,4,0,0.074,176.12,1,0.1419,0
C003018,Affluent,South East,23,1,7,-0.368,0,-0.469,2637.27,0.069,4,0,0.151,181.04,0,0.6106,1
C003019,Student,London,58,2,19,0.078,1,0.186,274.65,0.165,4,0,0.325,169.24,0,0.0871,0
C003020,Mass,London,35,5,8,-0.197,1,-0.073,1823.63,-0.067,8,0,0.255,341.54,1,0.0794,0
C003021,Mass,London,94,2,4,-0.106,1,0.354,449.63,-0.091,2,0,0.02,164.46,0,0.0871,0
C003022,Young professional,London,57,2,13,-0.436,1,-0.161,834.83,0.197,4,0,0.168,191.18,1,0.148,0
C003023,Affluent,North West,79,2,8,0.087,0,-0.544,1049.17,-0.05,0,0,0.126,437.35,0,0.2789,0
C003024,Young professional,Wales,69,2,10,-0.411,1,-0.031,1133.45,-0.499,9,0,0.453,45.25,1,0.2497,1
C003025,Affluent,West Midlands,90,5,9,0.201,1,-0.056,683.8,-0.03,3,0,0.159,242.21,0,0.063,0
C003026,Student,West Midlands,98,2,21,-0.001,1,0.281,562.71,-0.183,7,0,0.027,472.64,1,0.0871,0
C003027,Affluent,North West,8,5,8,-0.065,1,0.052,1788.8,0.566,6,1,0.165,231.23,0,0.1419,0
C003028,Mass,North West,96,2,6,-0.207,0,-0.607,1076.48,-0.294,1,0,0.41,223.55,0,0.2789,0
C003029,Student,Scotland,52,2,13,0.145,1,-0.149,614.4,-0.292,5,0,0.171,722.55,1,0.0871,0
C003030,Mass,North West,82,3,10,0.178,1,-0.06,485.46,-0.111,6,1,0.071,648.9,1,0.1545,1
C003031,Student,North West,109,1,7,-0.462,1,-0.052,844.03,0.323,3,0,0.19,73.65,1,0.2315,1
C003032,Mass,North West,73,4,8,-0.063,1,0.054,501.16,0.053,6,0,0.242,488.07,0,0.063,0
C003033,Young professional,London,31,1,9,0.055,0,-0.225,743.81,0.181,1,0,0.38,608.68,1,0.4626,0
C003034,Affluent,Wales,105,1,13,-0.076,1,0.111,1506.29,-0.072,3,0,0.045,105.82,1,0.1419,0
C003035,Mass,South East,41,1,10,-0.237,0,-0.409,208.91,-0.369,4,1,0.305,152.74,0,0.7109,1
C003036,Student,Yorkshire,20,1,12,0.06,1,0.162,882.08,-0.011,10,1,0.511,107.72,0,0.2891,0
